UserName;AlarmDetail;SystemDate;Company;ActivityDescription;Severity
appuser;Alert Description: Authorized User Changed | Alert ID: 507904 | DB User Name: \ user341;16.05.2026 02:10;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser89;Alert Description: Authorized User Changed | Alert ID: 500931 | DB User Name: \ user177;4.10.2025 01:48;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
admin93;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user256;30.10.2025 17:10;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user338;1.10.2025 10:15;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user396;11.06.2025 06:43;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;Alert Description: KT Yakut Kritik Objeler | Alert ID: 583300 | DB User Name: \ user450;13.01.2025 00:39;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Alert Description: Trigger Activities - All Database | Alert ID: 542491 | DB User Name: \ user93;11.08.2026 17:33;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
dbuser26;ATLAS Kritik Objeler;18.07.2025 08:09;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
rsayin;ATLAS Kritik Objeler;28.06.2026 04:44;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user211;31.12.2025 00:22;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Alert Description: KT Yakut Kritik Objeler | Alert ID: 561391 | DB User Name: \ user273;11.01.2026 23:01;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
appuser;Alert Description: Trigger Activities - All Database | Alert ID: 514193 | DB User Name: \ user77;11.11.2026 11:52;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
keskinme;DENIZ Kritik Objeler;1.10.2026 07:36;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser42;DENIZ Kritik Objeler;16.10.2026 02:08;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;ATLAS Kritik Objeler;28.03.2026 09:12;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;SRVDNZ Kritik Objeler;25.04.2025 05:43;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;ATLAS Kritik Objeler;24.11.2025 21:08;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
scakici;SRVDNZ Kritik Objeler;29.07.2026 23:55;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
admin72;DENIZ Kritik Objeler;10.12.2025 21:06;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
scakici;SRVDNZ Kritik Objeler;25.10.2026 07:58;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;ATLAS Kritik Objeler;9.03.2026 13:53;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;SRVDNZ Kritik Objeler;8.01.2025 20:53;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;DENIZ Kritik Objeler;29.08.2025 05:04;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;Alert Description: KT Yakut Kritik Objeler | Alert ID: 566108 | DB User Name: \ user145;30.06.2025 09:40;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser40;Alert Description: Authorized User Changed | Alert ID: 520823 | DB User Name: \ user221;12.08.2025 16:31;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
admin58;Alert Description: Authorized User Changed | Alert ID: 564069 | DB User Name: \ user397;21.03.2025 05:03;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Alert Description: Trigger Activities - All Database | Alert ID: 523409 | DB User Name: \ user190;25.07.2025 23:55;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;ATLAS Kritik Objeler;1.09.2026 06:41;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser66;DENIZ Kritik Objeler;8.11.2026 02:40;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user489;24.07.2026 18:17;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user367;21.02.2026 00:39;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
audituser;ATLAS Kritik Objeler;21.08.2026 08:13;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
scakici;SRVDNZ Kritik Objeler;25.02.2025 04:13;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;ATLAS Kritik Objeler;23.02.2026 14:18;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
admin86;ATLAS Kritik Objeler;3.06.2025 07:12;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
scakici;DENIZ Kritik Objeler;22.02.2026 15:35;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser63;Alert Description: Trigger Activities - All Database | Alert ID: 551380 | DB User Name: \ user232;31.03.2026 14:45;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
audituser;ATLAS Kritik Objeler;28.11.2025 03:20;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
tyilmaz;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user472;10.02.2026 02:34;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Alert Description: Authorized User Changed | Alert ID: 500197 | DB User Name: \ user412;29.03.2026 04:50;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
scakici;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user131;29.08.2026 10:54;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;DENIZ Kritik Objeler;11.01.2026 07:56;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;DENIZ Kritik Objeler;22.03.2026 23:37;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;ATLAS Kritik Objeler;30.12.2025 13:43;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;Alert Description: KT Yakut Kritik Objeler | Alert ID: 521498 | DB User Name: \ user470;4.09.2026 03:58;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;Alert Description: KT Yakut Kritik Objeler | Alert ID: 513622 | DB User Name: \ user421;18.04.2026 06:33;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
dbuser59;Alert Description: KT Yakut Kritik Objeler | Alert ID: 591560 | DB User Name: \ user186;14.05.2026 14:55;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser28;SRVDNZ Kritik Objeler;18.07.2025 15:55;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser93;ATLAS Kritik Objeler;14.12.2025 12:00;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;SRVDNZ Kritik Objeler;9.02.2026 01:39;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Alert Description: Trigger Activities - All Database | Alert ID: 530332 | DB User Name: \ user193;12.03.2025 20:24;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Alert Description: Trigger Activities - All Database | Alert ID: 592020 | DB User Name: \ user12;5.05.2026 15:45;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
admin60;DENIZ Kritik Objeler;12.02.2026 10:55;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;ATLAS Kritik Objeler;17.10.2025 22:07;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
audituser;Alert Description: Authorized User Changed | Alert ID: 584911 | DB User Name: \ user56;5.01.2025 21:57;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;SRVDNZ Kritik Objeler;20.12.2026 17:02;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;DENIZ Kritik Objeler;9.09.2026 21:37;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser14;Alert Description: Authorized User Changed | Alert ID: 539752 | DB User Name: \ user377;25.10.2026 10:20;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
tyilmaz;SRVDNZ Kritik Objeler;11.01.2025 15:45;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;ATLAS Kritik Objeler;17.05.2026 10:12;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
scakici;SRVDNZ Kritik Objeler;24.05.2026 01:49;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
admin22;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user414;29.11.2026 18:26;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser3;DENIZ Kritik Objeler;21.02.2026 08:51;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
dbuser59;ATLAS Kritik Objeler;26.04.2025 05:15;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
appuser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user2;28.11.2025 05:30;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin34;ATLAS Kritik Objeler;21.03.2025 10:34;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;DENIZ Kritik Objeler;14.04.2025 17:07;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;DENIZ Kritik Objeler;16.01.2025 21:17;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
scakici;Alert Description: Trigger Activities - All Database | Alert ID: 556914 | DB User Name: \ user326;15.08.2026 01:45;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser49;Alert Description: Trigger Activities - All Database | Alert ID: 563726 | DB User Name: \ user479;20.11.2025 22:55;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser39;SRVDNZ Kritik Objeler;16.11.2025 21:07;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
appuser;SRVDNZ Kritik Objeler;20.12.2025 22:24;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;Alert Description: Authorized User Changed | Alert ID: 526982 | DB User Name: \ user467;17.06.2025 23:56;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user398;23.04.2025 01:24;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
dbuser91;Alert Description: KT Yakut Kritik Objeler | Alert ID: 527213 | DB User Name: \ user211;9.08.2025 15:34;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;SRVDNZ Kritik Objeler;24.07.2025 19:05;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
audituser;ATLAS Kritik Objeler;21.06.2026 01:32;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user375;5.10.2026 16:04;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
admin80;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user348;24.12.2026 20:15;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
admin46;SRVDNZ Kritik Objeler;27.03.2025 08:59;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;Alert Description: Trigger Activities - All Database | Alert ID: 556572 | DB User Name: \ user156;7.11.2025 01:09;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
scakici;Alert Description: Trigger Activities - All Database | Alert ID: 569538 | DB User Name: \ user444;10.07.2026 15:19;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
appuser;SRVDNZ Kritik Objeler;7.12.2025 23:14;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
dbuser99;SRVDNZ Kritik Objeler;18.04.2025 02:06;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser38;SRVDNZ Kritik Objeler;7.05.2025 14:01;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser36;Alert Description: Trigger Activities - All Database | Alert ID: 520357 | DB User Name: \ user97;18.11.2025 02:55;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
admin66;DENIZ Kritik Objeler;10.04.2025 10:54;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
admin53;Alert Description: Authorized User Changed | Alert ID: 592676 | DB User Name: \ user204;14.01.2026 02:35;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;DENIZ Kritik Objeler;7.02.2026 23:46;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user429;27.06.2026 20:58;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
tyilmaz;SRVDNZ Kritik Objeler;6.06.2026 01:11;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
admin68;Alert Description: KT Yakut Kritik Objeler | Alert ID: 596956 | DB User Name: \ user57;26.11.2026 06:52;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user273;3.01.2025 07:32;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
tyilmaz;Alert Description: Trigger Activities - All Database | Alert ID: 531871 | DB User Name: \ user72;22.11.2025 16:08;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;SRVDNZ Kritik Objeler;16.11.2026 03:19;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin85;ATLAS Kritik Objeler;2.11.2025 19:18;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user269;25.02.2026 18:14;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;DENIZ Kritik Objeler;1.02.2025 01:50;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
admin39;Alert Description: KT Yakut Kritik Objeler | Alert ID: 561805 | DB User Name: \ user492;9.07.2026 05:54;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;DENIZ Kritik Objeler;7.07.2025 09:50;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;SRVDNZ Kritik Objeler;18.07.2026 20:15;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
dbuser47;Alert Description: Authorized User Changed | Alert ID: 595499 | DB User Name: \ user330;13.03.2025 12:47;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
rsayin;DENIZ Kritik Objeler;28.01.2025 20:33;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;Alert Description: Authorized User Changed | Alert ID: 588731 | DB User Name: \ user339;18.12.2025 00:51;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Alert Description: Authorized User Changed | Alert ID: 528861 | DB User Name: \ user390;19.06.2026 07:42;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
appuser;ATLAS Kritik Objeler;6.10.2025 07:31;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;SRVDNZ Kritik Objeler;11.03.2025 18:00;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;SRVDNZ Kritik Objeler;3.10.2025 09:25;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
rsayin;SRVDNZ Kritik Objeler;5.04.2026 07:23;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;Alert Description: Trigger Activities - All Database | Alert ID: 501612 | DB User Name: \ user88;10.01.2026 05:40;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin17;ATLAS Kritik Objeler;19.11.2025 01:12;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin87;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user330;15.07.2026 00:26;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;Alert Description: KT Yakut Kritik Objeler | Alert ID: 528671 | DB User Name: \ user141;7.05.2025 02:55;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;ATLAS Kritik Objeler;3.04.2026 00:59;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Alert Description: Authorized User Changed | Alert ID: 501137 | DB User Name: \ user76;25.03.2026 23:25;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
audituser;DENIZ Kritik Objeler;25.07.2025 08:18;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user282;16.04.2026 03:18;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;DENIZ Kritik Objeler;2.10.2025 09:53;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
dbuser13;Alert Description: KT Yakut Kritik Objeler | Alert ID: 594079 | DB User Name: \ user328;16.11.2026 02:27;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
audituser;DENIZ Kritik Objeler;3.02.2025 11:31;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;DENIZ Kritik Objeler;4.12.2025 21:48;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;Alert Description: Authorized User Changed | Alert ID: 537566 | DB User Name: \ user173;5.10.2025 22:02;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Alert Description: Trigger Activities - All Database | Alert ID: 551545 | DB User Name: \ user274;9.12.2026 03:22;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
keskinme;SRVDNZ Kritik Objeler;27.09.2025 18:15;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser18;DENIZ Kritik Objeler;30.10.2025 06:03;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser19;ATLAS Kritik Objeler;3.10.2025 16:53;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user426;28.10.2025 22:50;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
dbuser85;Alert Description: Trigger Activities - All Database | Alert ID: 525395 | DB User Name: \ user6;16.02.2025 13:25;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
audituser;ATLAS Kritik Objeler;3.03.2026 01:27;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser54;DENIZ Kritik Objeler;6.06.2025 20:33;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
admin21;SRVDNZ Kritik Objeler;23.07.2025 10:05;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser36;DENIZ Kritik Objeler;17.03.2026 00:58;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
keskinme;ATLAS Kritik Objeler;28.08.2025 07:03;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser59;Alert Description: KT Yakut Kritik Objeler | Alert ID: 503555 | DB User Name: \ user412;19.08.2025 09:37;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;SRVDNZ Kritik Objeler;7.06.2025 16:42;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
keskinme;ATLAS Kritik Objeler;7.03.2026 22:32;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;DENIZ Kritik Objeler;28.08.2026 00:37;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user245;7.01.2026 13:35;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser19;Alert Description: KT Yakut Kritik Objeler | Alert ID: 520153 | DB User Name: \ user123;8.07.2025 19:51;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
audituser;Alert Description: Trigger Activities - All Database | Alert ID: 539645 | DB User Name: \ user44;30.01.2026 17:03;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser99;DENIZ Kritik Objeler;21.11.2026 06:55;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
appuser;Alert Description: Authorized User Changed | Alert ID: 524761 | DB User Name: \ user256;27.06.2026 12:43;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser9;Alert Description: Trigger Activities - All Database | Alert ID: 541979 | DB User Name: \ user340;22.05.2026 16:37;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
audituser;DENIZ Kritik Objeler;30.05.2025 12:40;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
appuser;Alert Description: Authorized User Changed | Alert ID: 561097 | DB User Name: \ user179;18.10.2025 18:23;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
appuser;DENIZ Kritik Objeler;13.04.2026 05:40;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;Alert Description: Trigger Activities - All Database | Alert ID: 546033 | DB User Name: \ user34;11.12.2025 05:05;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Alert Description: Authorized User Changed | Alert ID: 510394 | DB User Name: \ user370;29.08.2026 05:25;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
scakici;DENIZ Kritik Objeler;13.07.2026 21:30;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
dbuser79;Alert Description: KT Yakut Kritik Objeler | Alert ID: 584026 | DB User Name: \ user145;14.08.2025 12:43;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
rsayin;ATLAS Kritik Objeler;26.11.2025 12:06;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
dbuser17;Alert Description: KT Yakut Kritik Objeler | Alert ID: 538247 | DB User Name: \ user383;14.05.2026 16:36;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
audituser;Alert Description: Authorized User Changed | Alert ID: 525108 | DB User Name: \ user372;5.09.2026 13:43;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;SRVDNZ Kritik Objeler;24.02.2025 11:56;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
admin18;DENIZ Kritik Objeler;23.11.2026 05:57;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
keskinme;Alert Description: Authorized User Changed | Alert ID: 500324 | DB User Name: \ user199;1.05.2026 12:58;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
dbuser32;ATLAS Kritik Objeler;18.04.2026 10:50;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser11;Alert Description: Trigger Activities - All Database | Alert ID: 590817 | DB User Name: \ user218;21.03.2025 09:30;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
admin70;Alert Description: Trigger Activities - All Database | Alert ID: 515863 | DB User Name: \ user132;14.01.2025 05:49;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;SRVDNZ Kritik Objeler;7.08.2026 19:44;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;ATLAS Kritik Objeler;31.10.2026 19:37;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
scakici;Alert Description: Authorized User Changed | Alert ID: 553173 | DB User Name: \ user347;6.03.2025 07:52;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
rsayin;ATLAS Kritik Objeler;16.01.2026 22:30;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
admin14;Alert Description: Authorized User Changed | Alert ID: 573205 | DB User Name: \ user416;2.02.2026 03:46;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
admin13;SRVDNZ Kritik Objeler;2.05.2025 00:19;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
scakici;DENIZ Kritik Objeler;25.03.2025 12:07;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
scakici;ATLAS Kritik Objeler;16.01.2025 20:35;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;Medium
tyilmaz;SRVDNZ Kritik Objeler;24.05.2026 09:52;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser94;DENIZ Kritik Objeler;27.01.2026 23:45;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
dbuser96;ATLAS Kritik Objeler;29.10.2026 13:16;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
dbuser98;SRVDNZ Kritik Objeler;2.09.2026 14:07;BT Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
keskinme;ATLAS Kritik Objeler;30.01.2026 04:44;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
audituser;ATLAS Kritik Objeler;19.02.2026 02:34;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;High
audituser;ATLAS Kritik Objeler;10.06.2025 12:29;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Low
audituser;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user443;29.04.2025 06:10;Kimlik Eriþim Yönetimi;Deneme amaçlý sentetik kayýttýr.;Low
tyilmaz;Splunk Alert Description: DB Failed Login Alert | DB User Name: \ user267;22.03.2026 13:52;Veri Güvenliði Yönetimi;Deneme amaçlý sentetik kayýttýr.;High
tyilmaz;Alert Description: KT Yakut Kritik Objeler | Alert ID: 597601 | DB User Name: \ user227;3.09.2025 22:16;SOC Operasyonlarý;Deneme amaçlý sentetik kayýttýr.;Medium
